timestamp,label_id,gsv_panorama_id,sv_image_x,sv_image_y,validation_result,label_type
2019-04-15 21:28:33.595-07,518,Hw0xWH4HqJTn2yhCpwNHoA,4012,-707,agree,SurfaceProblem
2019-04-15 20:53:50.924-07,682,h23DpudAUQLh6JtsZcPseg,11091,-857,unclear,SurfaceProblem
2019-04-15 20:55:39.235-07,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,disagree,Obstacle
2019-04-15 21:00:30.83-07,1637,VXEcEB6Lc3KvjCMm-u8q6w,11341,-367,agree,CurbRamp
2019-04-15 21:24:36.678-07,2097,UUiDDc1b4CUITVCmY2uTlQ,12584,-340,agree,Obstacle
2019-04-15 20:53:10.442-07,846,wLqtOvq4KZVoLhbwJc-nQg,4991,-514,disagree,SurfaceProblem
2019-04-15 20:53:42.234-07,1058,oqP7byVfpym5eotQ9U4fdA,4741,-478,unclear,SurfaceProblem
2019-04-15 20:55:23.763-07,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
2019-04-15 20:55:41.795-07,1436,v1T1O7XDKe0TzihZhwWkeQ,1359,-372,agree,Obstacle
2019-04-15 20:57:43.968-07,543,F-b4qLFcdSOfTZ6fQIfk1Q,3910,-483,disagree,SurfaceProblem
2019-04-15 21:26:26.91-07,415,wuk--sZ3fJyMsMo4tJuybg,822,-370,agree,NoCurbRamp
2019-04-15 21:28:22.092-07,842,lO6AMvS9-cBy5JuBM4SMEw,3486,-351,agree,SurfaceProblem
2019-04-15 21:28:28.656-07,856,xpZ2jSxOwSAYpXehsVX4EQ,5102,-537,agree,SurfaceProblem
2019-04-15 21:28:35.576-07,549,9LEVZRCMnKr72YlnRxmw1g,4634,-440,unclear,SurfaceProblem
2019-04-15 21:28:41.509-07,30,p-rJVykMOw5fr52Lo8svYw,12272,-1048,unclear,SurfaceProblem
2019-04-15 21:30:03.734-07,2526,omDZ1-fFNfCXRBMJfcvQtQ,2510,-327,unclear,Obstacle
2019-04-15 21:31:32.72-07,2247,3ZqzG78yCvMxWjtsbS4sUA,2820,-577,agree,SurfaceProblem
2019-04-15 21:39:54.79-07,1203,3BS7-mHEMDQbQ1HfbPEK5Q,2356,-356,agree,CurbRamp
2019-04-15 21:40:54.554-07,395,hxvyzDJJpysNtJUSqylkmA,8186,-1193,disagree,Obstacle
2019-04-15 21:42:36.346-07,507,7LNl50ku5osLMTIJOLVdGg,1139,-362,agree,CurbRamp
2019-04-15 20:55:07.333-07,164,_ThcAfjL-9PVTI2IGWcIkg,5819,-416,agree,Obstacle
2019-04-15 20:57:02.883-07,968,9fH2BUlIT2h03laVn46y0w,8609,-403,agree,NoCurbRamp
2019-04-15 21:01:44.928-07,986,BnNslKXkN6VExflPOKJ8jw,1864,-257,agree,Obstacle
2019-04-15 20:53:55.568-07,857,brmET-k8-7Wc7c6EpWEc1w,4967,-528,agree,SurfaceProblem
2019-04-15 21:24:08.827-07,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,unclear,Obstacle
2019-04-15 20:52:52.618-07,2291,EMxiUHzR4oAUQBI4dIkvsg,3925,-481,agree,CurbRamp
2019-04-15 20:53:15.386-07,688,TrU4DYp3l-VZwSqYcDGq3A,4387,-695,agree,SurfaceProblem
2019-04-15 20:56:41.339-07,2677,vgWIpyO2xEL8ceVKK8u4QA,4885,-446,agree,NoCurbRamp
2019-04-15 21:24:48.701-07,1482,lnqOidrfYokO7MFMI2c3iA,10925,-426,agree,Obstacle
2019-04-15 21:39:41.443-07,1680,yR51O4ESGrxvZxlaO6bi7A,4442,-165,agree,CurbRamp
2019-04-15 20:56:59.415-07,1539,upKzswvqdZ3YTVsC75A_GA,12436,-609,disagree,NoCurbRamp
2019-04-15 21:01:03.878-07,192,7YiyTzFbvNivLvYXAuu88Q,3194,-779,agree,Obstacle
2019-04-15 21:01:47.18-07,2526,omDZ1-fFNfCXRBMJfcvQtQ,2510,-327,disagree,Obstacle
2019-04-15 21:01:55.299-07,984,OOKrJTBWOBrGyv-rlK5HvA,2350,-310,agree,Obstacle
2019-04-15 21:30:13.954-07,515,30wSSwpQyfXG91DmzPtzXw,3472,-777,agree,SurfaceProblem
2019-04-15 21:30:19.978-07,651,WejfbZ22qlq-VZJwreE5Fg,3746,-1018,agree,SurfaceProblem
2019-04-15 21:31:25.85-07,24,bV4C_Q1VLnHuAnCl0C5n6g,70,-640,agree,Obstacle
2019-04-15 20:55:10.159-07,127,PzKLPRWBFuASHjalf9__Sw,6386,-374,agree,Obstacle
2019-04-15 20:55:54.018-07,579,LxNn4x8zmjq1sbAA7j2P2A,3764,-869,disagree,Obstacle
2019-04-15 21:00:55.696-07,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
2019-04-15 21:01:42.794-07,974,1ra26Y1B3BEYLYk4HpzdVA,8593,-110,disagree,Obstacle
2019-04-15 21:01:57.674-07,49,A-eM226LYCgGNB1WLubj8Q,3599,-639,agree,Obstacle
2019-04-15 21:28:15.971-07,478,TO5jBZFHuSSzK6p1NnXgJQ,9177,-543,agree,SurfaceProblem
2019-04-15 21:29:00.117-07,222,jCAimau0IoExc3RWWzR1Cw,5371,-1853,agree,NoCurbRamp
2019-04-15 21:29:23.389-07,1444,XnNhHtlKQC3_UqFh1eurjA,862,-1045,agree,NoCurbRamp
2019-04-15 21:30:01.745-07,682,h23DpudAUQLh6JtsZcPseg,11091,-857,agree,SurfaceProblem
2019-04-15 21:30:22.305-07,722,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,unclear,Obstacle
2019-04-15 21:30:14.693-07,1808,nb9t2WMO155n_KZOcxOECQ,4152,-491,agree,Obstacle
2019-04-15 21:31:31.069-07,194,EWazcRXx4rxAJN-uqRdT1g,5597,-441,agree,Obstacle
2019-04-15 21:31:32.993-07,1794,hDnmhdxjioVmAw7opmGksQ,159,-265,agree,Obstacle
2019-04-15 21:31:48.944-07,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
2019-04-15 21:44:06.919-07,2923,TbnddpqaS4yDkFgxrQEK5Q,9081,-471,unclear,NoCurbRamp
2019-04-15 21:41:20.273-07,192,7YiyTzFbvNivLvYXAuu88Q,3194,-779,agree,Obstacle
2019-04-15 21:34:52.258-07,2340,pWfbz2UIJDo0eI2gYgtChg,1366,-344,agree,CurbRamp
2019-04-15 21:40:45.084-07,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,agree,Obstacle
2019-04-15 21:43:57.188-07,246,iXYGtES5ujggzEp38_EJYg,11083,-353,disagree,NoCurbRamp
2019-04-15 21:41:07.885-07,984,OOKrJTBWOBrGyv-rlK5HvA,2350,-310,agree,Obstacle
2019-04-15 21:40:18.747-07,1277,LsO4IQZWo6v_SB8MIg4QpQ,7141,-464,agree,NoCurbRamp
2019-04-15 21:40:49.751-07,837,FtVutmNrUKipYvd8o9vcaw,2915,-385,agree,Obstacle
2019-04-15 21:41:05.194-07,1525,205wWrVrhCNrwIXS-jwFzA,4830,-252,disagree,Obstacle
2019-04-15 21:40:51.788-07,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
2019-04-15 21:42:37.385-07,1411,f5T7Pi29NMjIZLwx0g-uCA,7217,-360,agree,CurbRamp
2019-04-15 22:05:01.826-07,1537,HmIrniqCXRRLdzjoaAmLfA,9892,-842,agree,SurfaceProblem
2019-04-15 22:05:20.741-07,30,p-rJVykMOw5fr52Lo8svYw,12272,-1048,disagree,SurfaceProblem
2019-04-15 22:05:37.684-07,2487,C53067ydrIIbtOGk9Vb7Zw,3622,-477,unclear,NoCurbRamp
2019-04-15 22:06:29.08-07,2675,vgWIpyO2xEL8ceVKK8u4QA,11605,-634,agree,NoCurbRamp
2019-04-15 22:06:36.447-07,372,cmucC73cw4gRsuMaUi4rrg,9186,-424,agree,NoCurbRamp
2019-04-15 22:06:55.893-07,533,7cwGTyrtV6yKUtHO6TmUew,12056,-797,agree,NoCurbRamp
2019-04-15 22:13:42.83-07,1313,ZU7DG-hNFQzV1G3zB23GCw,8916,-733,disagree,Obstacle
2019-04-15 22:13:49.345-07,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
2019-04-15 22:29:53.651-07,694,dKC7lxGxB8MNWKOrDOpZsQ,10448,-1005,disagree,SurfaceProblem
2019-04-15 22:33:48.521-07,407,sHI3VxiyuYOovm4KrVUpmw,5825,-574,agree,SurfaceProblem
2019-04-15 22:34:58.767-07,1437,XnNhHtlKQC3_UqFh1eurjA,6277,-631,agree,NoCurbRamp
2019-04-15 22:36:27.251-07,49,A-eM226LYCgGNB1WLubj8Q,3599,-639,agree,Obstacle
2019-04-15 22:12:49.785-07,2878,y3Y2-dz1rtZpCqH0W-Odyw,4762,-526,agree,Obstacle
2019-04-15 22:09:31.422-07,845,tHaeiW4iQaaeTM4gFFqLKw,2223,-207,agree,Obstacle
2019-04-15 22:12:43.509-07,94,4gQPTKnVWtTrdCF7HXPANg,9449,-324,agree,Obstacle
2019-04-15 22:13:45.22-07,639,_ooQwlzQF_tLa6m_NydXoQ,8233,-715,agree,Obstacle
2019-04-15 22:31:42.701-07,513,pX8k1JNtPHn6ApSLt0WG-A,9908,-598,agree,SurfaceProblem
2019-04-15 22:35:01.405-07,2247,3ZqzG78yCvMxWjtsbS4sUA,2820,-577,agree,SurfaceProblem
2019-04-15 22:38:54.154-07,162,_ThcAfjL-9PVTI2IGWcIkg,5279,-586,agree,NoCurbRamp
2019-04-15 22:36:25.794-07,1270,TPiXHk8dVgutcaMITp39kQ,5696,-757,disagree,Obstacle
2019-04-15 22:39:01.743-07,1539,upKzswvqdZ3YTVsC75A_GA,12436,-609,agree,NoCurbRamp
2019-04-15 22:08:37.48-07,797,C_VI7Urkz6UMbfog3Eo5vA,3954,-335,agree,NoCurbRamp
2019-04-15 22:09:29.309-07,837,FtVutmNrUKipYvd8o9vcaw,2915,-385,agree,Obstacle
2019-04-15 22:12:55.362-07,2767,-E5BPxO3cbnDFLEmdC4jLA,11235,-689,agree,Obstacle
2019-04-15 22:34:15.186-07,222,jCAimau0IoExc3RWWzR1Cw,5371,-1853,disagree,NoCurbRamp
2019-04-15 22:14:35.164-07,49,A-eM226LYCgGNB1WLubj8Q,3599,-639,agree,Obstacle
2019-04-15 22:29:51.836-07,851,xjFbY9o7maOIw6WWqGPb3g,4835,-561,agree,SurfaceProblem
2019-04-15 22:34:55.119-07,1196,aEby4BBbrLfYPsC1VG7FGg,3226,-649,agree,SurfaceProblem
2019-04-15 22:36:40.23-07,395,hxvyzDJJpysNtJUSqylkmA,8186,-1193,disagree,Obstacle
2019-04-15 22:36:45.998-07,1314,VNQoX0jKHUnS-3q2WUrRYA,7903,-358,agree,Obstacle
2019-04-15 22:08:32.787-07,167,2A6p50LemUj6YuJYRTcoOA,8668,-730,agree,NoCurbRamp
2019-04-15 22:14:32.931-07,1808,nb9t2WMO155n_KZOcxOECQ,4152,-491,agree,Obstacle
2019-04-15 22:14:48.136-07,3199,z2CaNDeJwX0fFi45ay-xTg,10635,-390,agree,Obstacle
2019-04-15 22:09:30.132-07,192,7YiyTzFbvNivLvYXAuu88Q,3194,-779,agree,Obstacle
2019-04-15 22:29:58.468-07,2985,dTz4WUjV2cN8CdlrYRIljQ,5713,-352,agree,SurfaceProblem
2019-04-15 22:34:34.088-07,252,V67Nf7PIpKcBCiF0WyaVPQ,902,-584,agree,NoCurbRamp
2019-04-15 22:36:30.553-07,61,dd3XXVb8eaIf5FcUAMqySg,10095,-775,agree,Obstacle
2019-04-15 22:37:15.711-07,751,JKl0dvQHWiZfxdx-kVcp_w,8750,-1113,disagree,SurfaceProblem
2019-04-15 22:09:43.722-07,2384,i-LUqgVdpJ_cJ2vx9YPXIw,4338,-616,agree,Obstacle
2019-04-15 22:14:41.534-07,853,T4qW76s-3MCGQfsXJ0G7AA,2201,-179,agree,Obstacle
2019-04-15 22:14:50.043-07,193,7YiyTzFbvNivLvYXAuu88Q,3852,-693,agree,Obstacle
2019-04-15 22:29:13.573-07,420,qTqy8ApuwdqFJLM39Tpohw,2489,-596,agree,SurfaceProblem
2019-04-15 22:33:02.804-07,828,agxdwoZN6DoQo4FzgpNENA,1733,-467,agree,CurbRamp
2019-04-15 22:34:29.281-07,1834,JZRKM5-Fqxc4u1VDHhRRKQ,10534,-1105,agree,NoCurbRamp
2019-04-15 22:36:18.218-07,902,MdrWtcqInOYOyuDsLSCtQg,13211,-387,disagree,Obstacle
2019-04-15 22:37:13.105-07,2562,tOy882rkHwRTi2BEp0_4AA,3233,-458,disagree,SurfaceProblem
2019-04-15 23:27:33.256-07,1324,bR6oV1AfV5_ZgG9qxk7sJg,12685,-100,unclear,Obstacle
2019-04-15 23:27:54.115-07,2767,-E5BPxO3cbnDFLEmdC4jLA,11235,-689,agree,Obstacle
2019-04-15 23:28:07.666-07,164,_ThcAfjL-9PVTI2IGWcIkg,5819,-416,unclear,Obstacle
2019-04-15 23:27:58.887-07,1946,ygjyGcyTFoqeYILY2wpOxw,9224,-622,agree,Obstacle
2019-04-15 23:28:03.094-07,902,MdrWtcqInOYOyuDsLSCtQg,13211,-387,disagree,Obstacle
2019-04-15 23:31:28.24-07,1030,g-_dh0jB9VxwlR3GvCpbxA,2582,-302,agree,CurbRamp
2019-04-15 23:33:54.593-07,1794,hDnmhdxjioVmAw7opmGksQ,159,-265,agree,Obstacle
2019-04-15 23:30:13.086-07,246,iXYGtES5ujggzEp38_EJYg,11083,-353,agree,NoCurbRamp
2019-04-15 23:32:57.852-07,2522,bqo8EPRqfyB_JuSxnoinLw,13007,-381,agree,CurbRamp
2019-04-15 23:33:46.119-07,195,EWazcRXx4rxAJN-uqRdT1g,12123,-403,agree,Obstacle
2019-04-15 23:34:43.391-07,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
2019-04-15 23:33:23.346-07,570,k23kc7Xv1jMJPc8IpxoesQ,2807,-388,agree,CurbRamp
2019-04-15 23:33:38.01-07,2097,UUiDDc1b4CUITVCmY2uTlQ,12584,-340,disagree,Obstacle
2019-04-15 23:33:57.079-07,469,6WbY_F4cHQF3KGel39vcQw,6991,-536,agree,Obstacle
2019-04-15 23:34:23.476-07,876,Et9Zm3Esp8JS9UByHyDGww,9946,-432,unclear,SurfaceProblem
2019-04-15 23:34:54.483-07,1312,phssnN9IGJPhjw6xKvvz-g,1077,-432,agree,Obstacle
2019-04-15 23:34:58.68-07,3246,Lzh3lL_2bbN_Y50h94JGcw,1901,-236,unclear,Obstacle
2019-04-15 23:35:27.52-07,989,3v1xeZNOZtkRCiHkbLy6vg,4801,-350,agree,NoCurbRamp
2019-04-15 23:35:28.472-07,1065,YYphuyoJuOKXQ5SKeDNLZw,10465,-1160,agree,NoCurbRamp
2019-04-15 23:35:30.231-07,2248,3ZqzG78yCvMxWjtsbS4sUA,3356,-459,agree,Obstacle
2019-04-15 23:35:40.434-07,1429,fG8IfgmxxrrbToWxg1L50Q,12756,-19,disagree,Obstacle
2019-04-15 23:35:55.184-07,722,Wo48_aT9oB8iT_kLiRKPyw,13244,-296,agree,Obstacle
2019-04-15 23:35:56.631-07,889,b_oAXeqgQXNskG-vg5PiVQ,11607,-248,agree,Obstacle
2019-04-15 23:35:49-07,1166,9YkUNV9uwruMBz5p5HIHAA,8643,-133,unclear,Obstacle
2019-04-15 23:58:58.313-07,2692,Jr69Zxnq1K5tYzT2BANr9A,7479,-901,disagree,CurbRamp
2019-04-15 23:59:34.428-07,430,SyBRKwoEe9GPdCDLFUtSGg,1993,-294,agree,Obstacle
2019-04-15 23:59:39.79-07,2090,nTol0mPdHLvkBYOC2VYToA,1498,-913,agree,Obstacle
2019-04-16 00:00:01.787-07,3014,LXqLO0Fw3Zia9F6ZY7thnw,8941,-714,agree,CurbRamp
2019-04-16 00:01:22.039-07,1222,Wayx3oXQotW5tNO5MGiIHw,1366,-1719,agree,CurbRamp
2019-04-16 00:02:02.573-07,1320,E4k4z3NyNliDRFMn_94fig,919,-641,agree,Obstacle
2019-04-16 00:06:12.577-07,2240,LUc-zNs7mO2ahq797oH-zQ,2443,-606,agree,Obstacle
2019-04-16 00:02:06.996-07,2816,ALA9Q-F1OTzGVtgPsTJkPw,1103,-226,disagree,Obstacle
2019-04-16 00:05:22.221-07,3061,QxbzMVZ-YYo_voWhEwVV6A,11549,-289,agree,Obstacle
2019-04-16 00:06:06.847-07,2384,i-LUqgVdpJ_cJ2vx9YPXIw,4338,-616,agree,Obstacle
2019-04-16 00:29:25.297-07,2878,y3Y2-dz1rtZpCqH0W-Odyw,4762,-526,disagree,Obstacle
2019-04-16 00:31:04.008-07,850,fVFuNAzqNmIHqy4oQ03p6w,4860,-532,agree,SurfaceProblem
2019-04-16 00:02:44.811-07,2035,NTS4zffJMvbbZk5q1pZPRw,1554,-648,agree,NoCurbRamp
2019-04-16 00:05:33.045-07,194,EWazcRXx4rxAJN-uqRdT1g,5597,-441,agree,Obstacle
2019-04-16 00:06:09.637-07,853,T4qW76s-3MCGQfsXJ0G7AA,2201,-179,agree,Obstacle
2019-04-16 00:04:31.489-07,2080,0Y_pWJAhRs_uedmnIiIm0A,11124,-784,agree,SurfaceProblem
2019-04-16 00:05:09.567-07,1091,xknXWuoxVvX58NGN6sJ2vQ,1647,-291,agree,NoCurbRamp
2019-04-16 00:05:36.944-07,1074,SFmz-YEp3vbrMEuNhh206A,9461,-423,disagree,Obstacle
2019-04-16 00:32:25.703-07,2248,3ZqzG78yCvMxWjtsbS4sUA,3356,-459,agree,Obstacle
2019-04-16 00:32:50.937-07,749,Kdy17T0hvCa_9qpAJYHLjg,8040,-1205,agree,Obstacle
2019-04-16 00:34:38.655-07,680,AqwNzjEXzE0LhxIln801Gg,973,-498,agree,SurfaceProblem
2019-04-16 00:02:30.854-07,1277,LsO4IQZWo6v_SB8MIg4QpQ,7141,-464,agree,NoCurbRamp
2019-04-16 00:05:24.946-07,2097,UUiDDc1b4CUITVCmY2uTlQ,12584,-340,disagree,Obstacle
2019-04-16 00:29:21.469-07,382,idYCvlxAe29SD5bymWo-7w,6301,-1042,agree,Obstacle
2019-04-16 00:34:33.778-07,2090,nTol0mPdHLvkBYOC2VYToA,1498,-913,disagree,Obstacle
2019-04-16 00:05:38.59-07,986,BnNslKXkN6VExflPOKJ8jw,1864,-257,agree,Obstacle
2019-04-16 00:05:53.19-07,148,b0eOV36e75GdxsTJKxhJzw,5509,-420,agree,Obstacle
2019-04-16 00:28:57.665-07,1431,fG8IfgmxxrrbToWxg1L50Q,13036,-63,disagree,Obstacle
2019-04-16 00:31:19.016-07,647,yniMIVaOvbrF21Hv797hZw,9259,-628,disagree,SurfaceProblem
2019-04-16 00:31:26.875-07,846,wLqtOvq4KZVoLhbwJc-nQg,4991,-514,disagree,SurfaceProblem
2019-04-16 00:31:25.545-07,1937,QbqNp0VUD-XAZ5j7qxbACA,1731,-733,unclear,Obstacle
2019-04-16 00:31:22.965-07,548,QOj07LM2sJRztq0zpQgdiA,2011,-267,disagree,SurfaceProblem
2019-04-16 00:31:35.782-07,422,3zcrhqVZmXigArxxbhf3Xg,5017,-593,agree,Obstacle
2019-04-16 00:32:00.526-07,3112,YML1g28gNTKqNWr_FuzzVg,3905,-319,agree,CurbRamp
2019-04-16 00:32:09.867-07,2777,KNAbXuDajY98pr5hQt4zJw,925,-261,agree,CurbRamp
2019-04-16 00:32:37.578-07,2611,ffx9fhqzKddx0P_SMfu4QA,4007,-1078,agree,CurbRamp
2019-04-16 00:32:44.571-07,840,_qJ3EVMeORd6NuQeb2yDCg,13207,-935,agree,CurbRamp
2019-04-16 00:34:22.849-07,280,92ZZ-oToFsK3Zq25TIkzpw,4525,-404,agree,Obstacle
2019-04-16 00:33:32.926-07,3461,M_LtF1qVQYCjxZzlJy9TDw,12692,-570,disagree,Obstacle
2019-04-16 00:34:24.758-07,1798,99PBI-VxMBd5vgqSlelpgw,8687,-328,agree,Obstacle
2019-04-16 00:34:40.182-07,1077,Fj5zjc-3Dng5_-u3HTKknw,4206,-574,disagree,SurfaceProblem
2019-04-16 02:50:14.065-07,366,Hea71Bl-hiygf4PeSKMGkg,5349,-207,agree,CurbRamp
2019-04-16 02:52:31.749-07,2590,rgZ6SmctMfOpPYY-93ShJg,1912,-471,agree,SurfaceProblem
2019-04-16 02:52:37.999-07,1843,gU7RHvT-brjK3bSmFstSTw,9211,-604,agree,SurfaceProblem
2019-04-16 02:53:25.059-07,1932,yqrHSGUuf0fIFocD2CRojQ,11543,-697,agree,SurfaceProblem
2019-04-16 02:52:58.552-07,2906,kg6gvxEVbgegh_-62h0enw,2902,-554,agree,SurfaceProblem
2019-04-16 02:53:20.275-07,2084,MFGP7Rjceict7K2yxFTnYA,2701,-1694,agree,SurfaceProblem
2019-04-16 08:49:11.299-07,1858,pJ31pvi0W8a716a4-DdrJw,3130,-706,agree,SurfaceProblem
2019-04-16 08:51:43.808-07,3416,Nii731OSX5CQ9AIRXTEcdg,10353,-583,agree,Obstacle
2019-04-16 08:54:49.248-07,2099,sFcV71K1st7vv9_gNq6Wuw,2353,-73,unclear,Obstacle
2019-04-16 10:09:19.205-07,2364,-1VbzB8qqeMVY6rjf3S8rw,3389,-212,agree,Obstacle
2019-04-16 10:10:08.354-07,3475,IE-gjeo7o_NIo4bRQ2MsDQ,4134,-218,unclear,Obstacle
2019-04-16 10:14:53.031-07,3414,esi9W0M1FomRLwTi-I6Xfg,1911,-354,disagree,Obstacle
2019-04-16 10:14:58.995-07,3622,tXeXR2iHkExc6YHxy0fNTw,8703,-784,disagree,Obstacle
2019-04-16 10:15:04.968-07,3622,tXeXR2iHkExc6YHxy0fNTw,8703,-784,disagree,Obstacle
2019-04-16 10:24:19.644-07,1836,JZRKM5-Fqxc4u1VDHhRRKQ,592,-213,agree,NoCurbRamp
2019-04-16 10:16:08.206-07,820,H__cSTPL3vwTZxaqRk8Rjg,2749,-518,agree,SurfaceProblem
2019-04-16 10:24:50.007-07,2510,OCXcoiBzrjS1KbyIzez83g,9499,-728,agree,NoCurbRamp
2019-04-16 10:24:26.585-07,96,prMAsZ283Q-GBpPv9OA2IQ,5160,-376,agree,NoCurbRamp
2019-04-16 12:01:23.751-07,3719,9qhlqXRrV2TM7REsCty0JQ,8891,-458,agree,Obstacle
2019-04-16 12:01:35.596-07,3461,M_LtF1qVQYCjxZzlJy9TDw,12692,-570,unclear,Obstacle
2019-04-16 12:02:20.772-07,3179,CvcD8tX-Ns0hbjRnrCea7Q,5512,-941,disagree,SurfaceProblem
2019-04-16 12:08:09.842-07,2628,hAxtxdWPGCpd-tB5KnFhIA,5985,-421,agree,SurfaceProblem
2019-04-16 12:16:39.477-07,1041,0o5UD2lV47rsCz1NNl2_WQ,1321,-291,agree,SurfaceProblem
2019-04-16 12:17:04.84-07,3547,tbgMFLWDFU29avLT5rkWFg,6189,-637,agree,SurfaceProblem
2019-04-16 12:17:45.101-07,1445,fZ8pdrBTxgP2GE9EgHJrtA,6425,-561,disagree,CurbRamp
2019-04-16 12:19:03.349-07,3475,IE-gjeo7o_NIo4bRQ2MsDQ,4134,-218,disagree,Obstacle
2019-04-16 12:19:25.504-07,904,xscW1Uom1Upky-QGqHrwhw,10622,-1279,agree,CurbRamp
2019-04-16 12:21:19.27-07,1317,EhpI1uy_JaQ134CCiREY2w,11194,-513,disagree,SurfaceProblem
2019-04-16 12:24:24.236-07,3595,lN36mH7jt-ksHznZyegv_g,849,-408,agree,CurbRamp
2019-04-16 12:25:14.587-07,2547,14sjCz94yD5Zahs2Ow9Spg,5224,-659,agree,NoCurbRamp
2019-04-16 12:25:37.966-07,768,fuYW1uGYLzBBwmPI90m_aA,1471,-1503,disagree,NoCurbRamp
2019-04-16 12:26:05.556-07,689,LmXl_0zdMQ1H4d6F3E4OsQ,3563,-733,disagree,SurfaceProblem
2019-04-16 12:25:42.565-07,132,RoOyujZ_v9GlaDgmKdclvw,690,-755,agree,NoCurbRamp
2019-04-16 12:34:23.335-07,820,H__cSTPL3vwTZxaqRk8Rjg,2749,-518,agree,SurfaceProblem
2019-04-16 12:19:32.873-07,19,jQdLwvjVMqab7AAsMcrVQA,600,-391,agree,CurbRamp
2019-04-16 12:26:30.925-07,1023,iJYkKx8y7pq3sA0SK0_uyA,5068,-780,disagree,SurfaceProblem
2019-04-16 12:19:51.586-07,3515,6KuTh0p2_YHY31G8PyOrHQ,10890,-918,unclear,SurfaceProblem
2019-04-16 12:19:42.502-07,2079,C68nkk4NLHmIou657r-Vfg,1453,-1220,disagree,SurfaceProblem
2019-04-16 12:25:32.437-07,103,sPYP6S60xuD2gJ2LDe8w3g,5836,-1120,agree,NoCurbRamp
2019-04-16 12:26:20.535-07,2053,QsN2evdARPjQTdoqTQJ4Yw,5137,-1262,unclear,SurfaceProblem
2019-04-16 12:24:28.192-07,3470,xO4rABS5mghwNrTbLlxBQg,381,-284,agree,CurbRamp
2019-04-16 12:40:16.134-07,821,CPSqT7H0cQ1PpUs3PRt0kQ,2407,-629,agree,SurfaceProblem
2019-04-16 12:41:20.498-07,3514,RNYTVhmfV8HnT33PmNE2Wg,9436,-430,agree,Obstacle
2019-04-16 12:41:32.11-07,3461,M_LtF1qVQYCjxZzlJy9TDw,12692,-570,disagree,Obstacle
2019-04-16 12:41:39.559-07,3022,vx8EPEkWj8QhFRja-1yMow,6608,-412,disagree,Obstacle
2019-04-16 12:43:10.808-07,487,gp_qMztZRvfzZ3kaiHSgjg,4265,-349,agree,NoCurbRamp
2019-04-16 12:43:54.121-07,2084,MFGP7Rjceict7K2yxFTnYA,2701,-1694,disagree,SurfaceProblem
2019-04-16 12:44:26.277-07,3515,6KuTh0p2_YHY31G8PyOrHQ,10890,-918,disagree,SurfaceProblem
2019-04-16 12:45:24.055-07,102,prMAsZ283Q-GBpPv9OA2IQ,2556,-653,agree,NoCurbRamp
2019-04-16 12:51:16.394-07,3717,D14LnMRuaiTBi6S_-erXaw,66,-852,agree,SurfaceProblem
2019-04-16 12:51:36.736-07,765,H-RvunY3Y0uq_XwR_KP2nQ,2559,-591,agree,CurbRamp
2019-04-16 12:56:14.165-07,355,3p46McMD5I9JwL7qNeUnZA,12990,-162,agree,NoCurbRamp
2019-04-16 12:53:33.257-07,2203,m94KPoY4jotP_yhH279ZBA,497,-396,disagree,SurfaceProblem
2019-04-16 13:19:20.518-07,2595,lZXlSn5qmShRRjWVMqMPIA,1374,-768,unclear,SurfaceProblem
2019-04-16 13:18:14.077-07,1673,eDOUWykuh7ZZeSw6CXmlYw,8189,-636,agree,NoCurbRamp
2019-04-16 12:56:22.934-07,3414,esi9W0M1FomRLwTi-I6Xfg,1911,-354,agree,Obstacle
2019-04-16 12:57:07.187-07,654,hzC3AhfMKcUpeJApBXCGSA,3541,-912,agree,SurfaceProblem
2019-04-16 13:10:35.548-07,349,2At5az6m7SkXrp-E5TCj4A,11498,-242,agree,CurbRamp
2019-04-16 13:18:34.857-07,258,yVu1RX2Ri4CQa2dpYDoxAA,3732,-264,agree,NoCurbRamp
2019-04-16 13:21:14.669-07,2855,Fg6FbFdVhG8ix_rve9LulQ,11399,-641,agree,SurfaceProblem
2019-04-16 13:21:23.8-07,640,_ooQwlzQF_tLa6m_NydXoQ,11048,-705,agree,SurfaceProblem
2019-04-16 13:30:23.62-07,3719,9qhlqXRrV2TM7REsCty0JQ,8891,-458,agree,Obstacle
2019-04-16 13:31:01.01-07,2590,rgZ6SmctMfOpPYY-93ShJg,1912,-471,unclear,SurfaceProblem
2019-04-16 13:22:55.311-07,375,cf_sTwiOnWEbXxFsphfd6g,6469,-1556,agree,CurbRamp
2019-04-16 12:55:16.187-07,2877,zZ89q_HqlhCTVQe2_KuzEw,2204,-499,agree,CurbRamp
